,Average Pin Impedance,Pin Variation,Upper Bound,Lower Bound,Average Trial 6387.csv,Lower Bounds Failure 6387.csv,Upper Bounds Failure 6387.csv,Z score 6387.csv,Failed Pins 6387.csv,Average Trial 6419.csv,Lower Bounds Failure 6419.csv,Upper Bounds Failure 6419.csv,Z score 6419.csv,Failed Pins 6419.csv,Average Trial 6432.csv,Lower Bounds Failure 6432.csv,Upper Bounds Failure 6432.csv,Z score 6432.csv,Failed Pins 6432.csv,Average Trial 6434.csv,Lower Bounds Failure 6434.csv,Upper Bounds Failure 6434.csv,Z score 6434.csv,Failed Pins 6434.csv,Average Trial 6441.csv,Lower Bounds Failure 6441.csv,Upper Bounds Failure 6441.csv,Z score 6441.csv,Failed Pins 6441.csv,Average Trial 6463.csv,Lower Bounds Failure 6463.csv,Upper Bounds Failure 6463.csv,Z score 6463.csv,Failed Pins 6463.csv,Average Trial 6504.csv,Lower Bounds Failure 6504.csv,Upper Bounds Failure 6504.csv,Z score 6504.csv,Failed Pins 6504.csv,Average Trial results (35).csv,Lower Bounds Failure results (35).csv,Upper Bounds Failure results (35).csv,Z score results (35).csv,Failed Pins results (35).csv,Average Trial results (36).csv,Lower Bounds Failure results (36).csv,Upper Bounds Failure results (36).csv,Z score results (36).csv,Failed Pins results (36).csv,Average Trial results (37).csv,Lower Bounds Failure results (37).csv,Upper Bounds Failure results (37).csv,Z score results (37).csv,Failed Pins results (37).csv,Average Trial results (38).csv,Lower Bounds Failure results (38).csv,Upper Bounds Failure results (38).csv,Z score results (38).csv,Failed Pins results (38).csv,Average Trial results (39).csv,Lower Bounds Failure results (39).csv,Upper Bounds Failure results (39).csv,Z score results (39).csv,Failed Pins results (39).csv,Average Trial results (40).csv,Lower Bounds Failure results (40).csv,Upper Bounds Failure results (40).csv,Z score results (40).csv,Failed Pins results (40).csv,Average Trial results (41).csv,Lower Bounds Failure results (41).csv,Upper Bounds Failure results (41).csv,Z score results (41).csv,Failed Pins results (41).csv,Average Trial results (42).csv,Lower Bounds Failure results (42).csv,Upper Bounds Failure results (42).csv,Z score results (42).csv,Failed Pins results (42).csv,Average Trial results (43).csv,Lower Bounds Failure results (43).csv,Upper Bounds Failure results (43).csv,Z score results (43).csv,Failed Pins results (43).csv,Average Trial results (44).csv,Lower Bounds Failure results (44).csv,Upper Bounds Failure results (44).csv,Z score results (44).csv,Failed Pins results (44).csv,Average Trial results (45).csv,Lower Bounds Failure results (45).csv,Upper Bounds Failure results (45).csv,Z score results (45).csv,Failed Pins results (45).csv,Average Trial results (46).csv,Lower Bounds Failure results (46).csv,Upper Bounds Failure results (46).csv,Z score results (46).csv,Failed Pins results (46).csv,Average Trial results (47).csv,Lower Bounds Failure results (47).csv,Upper Bounds Failure results (47).csv,Z score results (47).csv,Failed Pins results (47).csv,Average Trial results (48).csv,Lower Bounds Failure results (48).csv,Upper Bounds Failure results (48).csv,Z score results (48).csv,Failed Pins results (48).csv,Average Trial results (49).csv,Lower Bounds Failure results (49).csv,Upper Bounds Failure results (49).csv,Z score results (49).csv,Failed Pins results (49).csv,Average Trial results (50).csv,Lower Bounds Failure results (50).csv,Upper Bounds Failure results (50).csv,Z score results (50).csv,Failed Pins results (50).csv,Average Trial results (51).csv,Lower Bounds Failure results (51).csv,Upper Bounds Failure results (51).csv,Z score results (51).csv,Failed Pins results (51).csv,Average Trial results (52).csv,Lower Bounds Failure results (52).csv,Upper Bounds Failure results (52).csv,Z score results (52).csv,Failed Pins results (52).csv,Average Trial results (53).csv,Lower Bounds Failure results (53).csv,Upper Bounds Failure results (53).csv,Z score results (53).csv,Failed Pins results (53).csv,Average Trial results (54).csv,Lower Bounds Failure results (54).csv,Upper Bounds Failure results (54).csv,Z score results (54).csv,Failed Pins results (54).csv,Average Trial results (55).csv,Lower Bounds Failure results (55).csv,Upper Bounds Failure results (55).csv,Z score results (55).csv,Failed Pins results (55).csv,Average Trial results (56).csv,Lower Bounds Failure results (56).csv,Upper Bounds Failure results (56).csv,Z score results (56).csv,Failed Pins results (56).csv,Average Trial results (57).csv,Lower Bounds Failure results (57).csv,Upper Bounds Failure results (57).csv,Z score results (57).csv,Failed Pins results (57).csv,Average Trial results (58).csv,Lower Bounds Failure results (58).csv,Upper Bounds Failure results (58).csv,Z score results (58).csv,Failed Pins results (58).csv,Average Trial results (59).csv,Lower Bounds Failure results (59).csv,Upper Bounds Failure results (59).csv,Z score results (59).csv,Failed Pins results (59).csv,Average Trial results (60).csv,Lower Bounds Failure results (60).csv,Upper Bounds Failure results (60).csv,Z score results (60).csv,Failed Pins results (60).csv,Average Trial results (61).csv,Lower Bounds Failure results (61).csv,Upper Bounds Failure results (61).csv,Z score results (61).csv,Failed Pins results (61).csv,Average Trial results (62).csv,Lower Bounds Failure results (62).csv,Upper Bounds Failure results (62).csv,Z score results (62).csv,Failed Pins results (62).csv,Average Trial results (63).csv,Lower Bounds Failure results (63).csv,Upper Bounds Failure results (63).csv,Z score results (63).csv,Failed Pins results (63).csv,Average Trial results (64).csv,Lower Bounds Failure results (64).csv,Upper Bounds Failure results (64).csv,Z score results (64).csv,Failed Pins results (64).csv,Average Trial results (65).csv,Lower Bounds Failure results (65).csv,Upper Bounds Failure results (65).csv,Z score results (65).csv,Failed Pins results (65).csv,Average Trial results (66).csv,Lower Bounds Failure results (66).csv,Upper Bounds Failure results (66).csv,Z score results (66).csv,Failed Pins results (66).csv,Average Trial results (67).csv,Lower Bounds Failure results (67).csv,Upper Bounds Failure results (67).csv,Z score results (67).csv,Failed Pins results (67).csv,Average Trial results (68).csv,Lower Bounds Failure results (68).csv,Upper Bounds Failure results (68).csv,Z score results (68).csv,Failed Pins results (68).csv,Average Trial results (69).csv,Lower Bounds Failure results (69).csv,Upper Bounds Failure results (69).csv,Z score results (69).csv,Failed Pins results (69).csv,Average Trial 6391.csv,Lower Bounds Failure 6391.csv,Upper Bounds Failure 6391.csv,Z score 6391.csv,Failed Pins 6391.csv,Average Trial 6407.csv,Lower Bounds Failure 6407.csv,Upper Bounds Failure 6407.csv,Z score 6407.csv,Failed Pins 6407.csv,Average Trial 6450.csv,Lower Bounds Failure 6450.csv,Upper Bounds Failure 6450.csv,Z score 6450.csv,Failed Pins 6450.csv,Average Trial 6530.csv,Lower Bounds Failure 6530.csv,Upper Bounds Failure 6530.csv,Z score 6530.csv,Failed Pins 6530.csv
21,661.78785117,140.755912994,943.299677158,380.276025182,532.166648865,False,False,-0.920893478277,,556.638885498,False,False,-0.747030539857,,588.2996521,False,False,-0.522096709879,,538.046554565,False,False,-0.879119704263,,534.005485535,False,False,-0.907829468171,,567.30229187,False,False,-0.671272398367,,523.267379761,False,False,-0.984118311359,,854.569610596,False,False,1.36961748409,,532.300056457,False,False,-0.919945684399,,866.992591858,False,False,1.45787652059,,531.783790589,False,False,-0.923613493857,,545.62877655,False,False,-0.82525182885,,519.120384216,False,False,-1.01358062989,,865.369026184,False,False,1.44634190269,,569.251708984,False,False,-0.657422769796,,542.114501953,False,False,-0.850218983141,,647.170440674,False,False,-0.103849353005,,548.654541016,False,False,-0.803755293457,,622.754798889,False,False,-0.27731021348,,632.450454712,False,False,-0.208427453128,,619.207862854,False,False,-0.302509410868,,841.785362244,False,False,1.27879182654,,633.177139282,False,False,-0.203264724579,,560.986824036,False,False,-0.716140622372,,856.822402954,False,False,1.38562244126,,838.920082092,False,False,1.25843545152,,530.174835205,False,False,-0.93504431299,,574.989006042,False,False,-0.616662158494,,862.706176758,False,False,1.4274236962,,840.010604858,False,False,1.26618306753,,577.365501404,False,False,-0.599778353682,,536.036682129,False,False,-0.893398837508,,843.031028748,False,False,1.28764166082,,537.74320221,False,False,-0.881274870248,,550.241271973,False,False,-0.7924823677,,523.050643921,False,False,-0.98565811054,,850.508110047,False,False,1.34076256452,,836.706436157,False,False,1.24270861001,,528.306915283,False,False,-0.948314944982,,534.655044556,False,False,-0.903214677877,,547.954818726,False,False,-0.808726468559,,860.034156799,False,False,1.40844033769,,1007.66840362,False,True,2.45730744164,31.0,852.665359497,False,False,1.35608873735,,541.098007202,False,False,-0.857440667328,,839.262374878,False,False,1.26086726968,
22,1195.82441886,130.099657591,1456.02373404,935.625103678,1068.45428467,False,False,-0.97901974955,,1104.11933899,False,False,-0.704883329974,,1131.47290039,False,False,-0.494632496813,,1079.85401916,False,False,-0.891396655782,,1070.91511536,False,False,-0.960104782886,,1100.18730164,False,False,-0.735106602092,,1068.37145996,False,False,-0.979656374669,,1370.44462585,False,False,1.34220343255,,1070.73464966,False,False,-0.961491917177,,1379.06794739,False,False,1.40848586322,,1067.51516724,False,False,-0.986238196152,,1089.32290649,False,False,-0.818614855245,,1062.78063965,False,False,-1.02262974151,,1390.31559753,False,False,1.49493997352,,1096.69216919,False,False,-0.761971641639,,1073.90032959,False,False,-0.937159186495,,1225.76852417,False,False,0.230162829514,,1087.41046143,False,False,-0.833314702292,,1199.74232483,False,False,0.030114652433,,1206.60552979,False,False,0.0828680960783,,1191.76231384,False,False,-0.0312230261994,,1359.90934754,False,False,1.26122490799,,1210.94592285,False,False,0.116230159806,,1074.22781372,False,False,-0.934642007445,,1370.93867493,False,False,1.34600089892,,1353.12475586,False,False,1.20907571866,,1066.0085907,False,False,-0.997818369145,,1100.88179016,False,False,-0.729768474841,,1356.90795898,False,False,1.23815498908,,1348.93629456,False,False,1.17688146558,,1111.96429443,False,False,-0.644583744331,,1073.14448547,False,False,-0.942968918273,,1366.72492981,False,False,1.31361230394,,1079.54412842,False,False,-0.893778604768,,1086.92558289,False,False,-0.837041680116,,1064.80024719,False,False,-1.00710619915,,1366.12904358,False,False,1.30903207488,,1348.36508179,False,False,1.172490887,,1070.79597473,False,False,-0.96102054721,,1075.22471619,False,False,-0.926979401075,,1085.16749573,False,False,-0.85055506817,,1371.12434387,False,False,1.34742802756,,3812.222229,False,True,20.1107201863,32.0,1350.77824402,False,False,1.19103945412,,1079.16862488,False,False,-0.896664880918,,1354.89428711,False,False,1.22267707076,
23,1223.85671605,133.035113385,1489.92694282,957.78648928,1092.51911926,False,False,-0.987240086053,,1126.15374756,False,False,-0.734414892469,,1160.28964234,False,False,-0.477821772745,,1112.47254944,False,False,-0.83725389319,,1095.12635804,False,False,-0.96764196113,,1139.99339294,False,False,-0.63038487338,,1093.12275696,False,False,-0.982702654696,,1403.49362183,False,False,1.35029693445,,1095.13432312,False,False,-0.96758208908,,1414.58505249,False,False,1.43366913881,,1092.23304749,False,False,-0.989390433959,,1118.51167298,False,False,-0.79185893404,,1086.50424194,False,False,-1.03245279093,,1428.84963989,False,False,1.54089336738,,1119.10525513,False,False,-0.787397088302,,1100.43817139,False,False,-0.927714056263,,1248.36495972,False,False,0.184223871758,,1117.31294251,False,False,-0.800869566183,,1224.99542236,False,False,0.00855944179718,,1229.00762939,False,False,0.0387184496836,,1210.66688537,False,False,-0.0991454837704,,1390.73040771,False,False,1.25435824737,,1235.05206299,False,False,0.0841533235391,,1101.77055359,False,False,-0.917698789082,,1402.04518128,False,False,1.33940927843,,1386.75558472,False,False,1.22448024828,,1089.40174866,False,False,-1.01067277633,,1129.47485352,False,False,-0.709450761784,,1393.56619263,False,False,1.27567431078,,1383.66957092,False,False,1.20128326129,,1142.45993042,False,False,-0.611844373706,,1096.6521759,False,False,-0.956172674348,,1392.99691772,False,False,1.27139517808,,1108.04682923,False,False,-0.870521202097,,1115.99291992,False,False,-0.810791928418,,1086.51603699,False,False,-1.03236412982,,1397.36520386,False,False,1.30423076578,,1378.9006958,False,False,1.16543652128,,1098.39273071,False,False,-0.943089250228,,1103.71284485,False,False,-0.903098949935,,1110.64614868,False,False,-0.85098260518,,1401.63360596,False,False,1.33631554395,,638.298667908,True,False,-4.40153004153,34.0,1382.63343811,False,False,1.19349484524,,1106.43493652,False,False,-0.882637497273,,1386.82191467,False,False,1.22497883811,
24,644.501319122,153.357496615,951.216312352,337.786325892,496.812347412,False,False,-0.96303718416,,517.131420135,False,False,-0.830542371895,,556.251914978,False,False,-0.575448909195,,508.211772919,False,False,-0.888704818555,,502.086444855,False,False,-0.928646316031,,524.541442871,False,False,-0.78222375103,,497.766872406,False,False,-0.956813002004,,869.809310913,False,False,1.46916842518,,505.355270386,False,False,-0.907331247625,,859.568649292,False,False,1.40239202463,,509.142120361,False,False,-0.882638291238,,514.258838653,False,False,-0.849273647153,,490.884628296,False,False,-1.00169013069,,866.741897583,False,False,1.44916670764,,530.15751648,False,False,-0.745602954967,,509.115085602,False,False,-0.882814577107,,645.696121216,False,False,0.00779095981691,,515.287380218,False,False,-0.842566824287,,609.940223694,False,False,-0.225362934261,,615.746307373,False,False,-0.187503137333,,608.733009338,False,False,-0.233234830857,,840.087875366,False,False,1.27536351702,,620.444915772,False,False,-0.156864867264,,533.188735962,False,False,-0.725837247066,,850.222755432,False,False,1.34145014656,,837.144676208,False,False,1.25617176426,,504.85993576,False,False,-0.910561181838,,543.170143128,False,False,-0.660751370041,,860.03818512,False,False,1.40545373233,,841.966461182,False,False,1.28761323325,,539.767829895,False,False,-0.682936873245,,500.328853607,False,False,-0.940107061587,,840.475410461,False,False,1.27789052159,,503.275554657,False,False,-0.920892474004,,528.842605591,False,False,-0.75417710959,,496.193904877,False,False,-0.967069869546,,849.708374024,False,False,1.33809601377,,834.2162323,False,False,1.23707622624,,501.831630707,False,False,-0.930307885589,,509.197254181,False,False,-0.882278779503,,519.457054138,False,False,-0.815377583384,,852.691421509,False,False,1.35754760597,,941.356933593,False,False,1.93570983502,36.0,841.014442444,False,False,1.28140539367,,509.672851562,False,False,-0.879177546162,,839.284454346,False,False,1.27012464029,
25,1154.21279646,135.906250948,1426.02529836,882.400294564,1024.59728241,False,False,-0.953712674322,,1041.33039856,False,False,-0.830590183399,,1067.09844971,False,False,-0.640988520735,,1025.77024078,False,False,-0.945082031026,,1015.72927856,False,False,-1.01896356444,,1043.6612854,False,False,-0.813439487055,,1017.26154327,False,False,-1.00768914034,,1336.68508911,False,False,1.34263355349,,1030.01920319,False,False,-0.913818109239,,1341.14830017,False,False,1.37547391976,,1026.29620362,False,False,-0.941211989535,,1046.42208862,False,False,-0.793125460285,,1020.00446319,False,False,-0.987506699132,,1358.27406311,False,False,1.50148551098,,1048.43048096,False,False,-0.778347682802,,1028.52548981,False,False,-0.924808872105,,1182.78913879,False,False,0.210265106531,,1046.23326111,False,False,-0.794514855621,,1156.77523804,False,False,0.0188544791695,,1163.36572266,False,False,0.0673473525493,,1150.22756958,False,False,-0.0293233523179,,1327.34254456,False,False,1.27389098654,,1167.71754456,False,False,0.0993681158946,,1033.75701904,False,False,-0.886315210502,,1332.92259216,False,False,1.31494905095,,1319.79023743,False,False,1.21832101036,,1024.742836,False,False,-0.952641689101,,1043.33372498,False,False,-0.815849681014,,1325.85043335,False,False,1.26291201246,,1321.38453674,False,False,1.23005188589,,1048.46350097,False,False,-0.778104721066,,1026.71875763,False,False,-0.93810283147,,1331.29634094,False,False,1.30298307286,,1021.58724976,False,False,-0.975860534596,,1033.63023376,False,False,-0.887248098267,,1017.38814545,False,False,-1.00675759988,,1333.85307312,False,False,1.3217955422,,1317.27662659,False,False,1.19982582839,,1028.01342773,False,False,-0.928576631656,,1033.56716919,False,False,-0.887712128239,,1038.47801209,False,False,-0.851578080976,,1335.13755799,False,False,1.3312467989,,3339.89080811,False,True,16.0822478466,37.0,1317.11820984,False,False,1.19866019586,,1037.63642883,False,False,-0.857770461738,,1318.83161926,False,False,1.21126748516,
26,561.716788919,149.80844303,861.333674979,262.099902859,418.563842773,False,False,-0.955573285792,,446.819217682,False,False,-0.766963255964,,480.458324433,False,False,-0.542415786741,,433.722530365,False,False,-0.854386147839,,428.925395966,False,False,-0.886407937147,,453.035324097,False,False,-0.725469557149,,425.889278412,False,False,-0.906674602312,,781.427520752,False,False,1.4666111428,,427.132350922,False,False,-0.898376855638,,772.699951172,False,False,1.40835294717,,433.510055542,False,False,-0.855804457905,,435.455734253,False,False,-0.842816680505,,416.725429535,False,False,-0.967845045657,,775.672668457,False,False,1.42819640342,,455.387020111,False,False,-0.709771536619,,431.546924591,False,False,-0.868908732346,,542.276542664,False,False,-0.129767360652,,439.032691956,False,False,-0.81893980394,,516.738250732,False,False,-0.300240342112,,522.186981201,False,False,-0.263869024457,,519.451049805,False,False,-0.282131889629,,754.241615295,False,False,1.28514002604,,522.636352539,False,False,-0.260869384858,,458.029037476,False,False,-0.692135565568,,767.722610474,False,False,1.37512824636,,748.149772644,False,False,1.2444758116,,424.013881683,False,False,-0.919193234044,,466.764312744,False,False,-0.633825933001,,770.030036926,False,False,1.39053075911,,755.574234009,False,False,1.29403551074,,468.729099274,False,False,-0.620710607257,,424.746788025,False,False,-0.914300944083,,757.561912537,False,False,1.30730364495,,426.444732666,False,False,-0.902966838965,,455.291259766,False,False,-0.710410755234,,419.15826416,False,False,-0.951605409384,,766.194885254,False,False,1.36493038843,,753.886871338,False,False,1.2827720423,,419.893974304,False,False,-0.946694403508,,427.733104706,False,False,-0.894366709268,,436.036361694,False,False,-0.838940881319,,768.005332947,False,False,1.37701547293,,844.2342453,False,False,1.88585803755,60.0,766.685028076,False,False,1.36820218548,,435.563289642,False,False,-0.842098727716,,748.982223511,False,False,1.2500325803,
27,597.635019357,150.1519739,897.938967157,297.331071557,453.523170471,False,False,-0.959773256005,,483.880889893,False,False,-0.757593300374,,516.483528137,False,False,-0.540462366974,,471.83392334,False,False,-0.837825123104,,461.425785065,False,False,-0.907142482076,,488.118835449,False,False,-0.729368925784,,458.262180328,False,False,-0.928211833709,,817.013656616,False,False,1.46104397805,,455.798503876,False,False,-0.94461971959,,810.308570862,False,False,1.41638864932,,461.351230621,False,False,-0.907639008638,,467.194137573,False,False,-0.868725720985,,449.435890198,False,False,-0.986994211996,,812.122116089,False,False,1.42846671383,,488.119075775,False,False,-0.729367325232,,462.150310516,False,False,-0.902317201176,,602.008903503,False,False,0.0291297145994,,469.695793152,False,False,-0.852064897197,,563.887336731,False,False,-0.224756836354,,571.68372345,False,False,-0.172833531478,,562.958015442,False,False,-0.230946040965,,787.607826233,False,False,1.26520352641,,575.914527893,False,False,-0.144656716125,,494.844203949,False,False,-0.684578515608,,800.688018799,False,False,1.35231655081,,781.291305542,False,False,1.22313600957,,459.029201508,False,False,-0.923103534701,,509.178901672,False,False,-0.589110588339,,807.000801087,False,False,1.39435917019,,789.642585755,False,False,1.27875486023,,504.184837341,False,False,-0.622370652802,,455.545619965,False,False,-0.946303905981,,788.921897888,False,False,1.27395513734,,466.014411926,False,False,-0.876582598365,,487.750453949,False,False,-0.731822316777,,448.433319092,False,False,-0.993671254462,,797.731964111,False,False,1.33262946571,,784.43208313,False,False,1.24405333424,,453.950622559,False,False,-0.956926459683,,456.035888672,False,False,-0.943038756049,,469.592414856,False,False,-0.852753388286,,805.707527161,False,False,1.38574607046,,908.943527222,False,True,2.07328947984,80.0,797.967948914,False,False,1.33420110541,,464.066623687,False,False,-0.889554710473,,782.629577637,False,False,1.23204879346,
28,587.321511405,158.711500257,904.744511919,269.898510891,436.576446533,False,False,-0.949805556797,,459.760066986,False,False,-0.803731577184,,135.340919495,True,False,-2.84781248478,,451.252292633,False,False,-0.857336856824,,446.288097382,False,False,-0.888614963597,,472.023681641,False,False,-0.726461721915,,437.222618103,False,False,-0.945734197325,,817.00377655,False,False,1.44716838272,,444.263092041,False,False,-0.901373997048,,812.455055237,False,False,1.41850806947,,454.815704346,False,False,-0.834884723822,,450.754951477,False,False,-0.860470474458,,437.98690033,False,False,-0.940918653239,,817.117103577,False,False,1.44788242692,,459.928050995,False,False,-0.802673153513,,452.220714569,False,False,-0.851235081371,,586.718200684,False,False,-0.00380130438184,,457.695209503,False,False,-0.816741708648,,543.812675476,False,False,-0.274137890817,,553.893798828,False,False,-0.210619347197,,548.588661194,False,False,-0.244045643501,,789.427734375,False,False,1.27341889304,,554.471534729,False,False,-0.206979183126,,467.546138763,False,False,-0.754673558296,,796.569480896,False,False,1.3184171856,,787.958076477,False,False,1.26415895979,,447.656677246,False,False,-0.879991896824,,475.228736878,False,False,-0.706267500124,,803.984741211,False,False,1.36513881764,,798.620056152,False,False,1.33133732846,,468.896778107,False,False,-0.746163530094,,442.065513611,False,False,-0.915220368776,,791.845085144,False,False,1.28864999328,,446.394470215,False,False,-0.887944735963,,471.597324371,False,False,-0.729148088489,,434.801769257,False,False,-0.96098733804,,799.565612793,False,False,1.33729503561,,793.564384461,False,False,1.29948285235,,441.46453476,False,False,-0.919006980648,,449.770206451,False,False,-0.866675097462,,452.782817841,False,False,-0.847693414445,,804.787330628,False,False,1.37019572539,,931.895484924,False,True,2.17107123908,81.0,790.897705078,False,False,1.28268079719,,447.778816223,False,False,-0.879222330808,,793.710212708,False,False,1.30040167832,
29,600.165662384,152.705374234,905.576410852,294.754913916,455.614429474,False,False,-0.946602132605,,482.309711456,False,False,-0.771786530231,,517.000583649,False,False,-0.544611341627,,469.38697052,False,False,-0.856411848763,,469.824874878,False,False,-0.853544206678,,544.430782318,False,False,-0.364983094704,,464.429283142,False,False,-0.888877552102,,818.54108429,False,False,1.43004411601,,465.608276367,False,False,-0.881156846587,,817.024520874,False,False,1.42011281252,,470.671489716,False,False,-0.84800010031,,468.194324493,False,False,-0.864221960443,,451.883300781,False,False,-0.971035645253,,825.865150452,False,False,1.47800618806,,483.117992401,False,False,-0.766493455584,,468.826946259,False,False,-0.860079200121,,586.367195129,False,False,-0.0903600631213,,472.83467865,False,False,-0.833834332111,,551.915779114,False,False,-0.315967159061,,560.760200501,False,False,-0.258048952639,,556.646766662,False,False,-0.284986012705,,792.477416992,False,False,1.25936467903,,558.776641846,False,False,-0.271038401535,,489.524162293,False,False,-0.724542280496,,806.838966369,False,False,1.35341211809,,792.517326355,False,False,1.25962602781,,464.597988129,False,False,-0.887772777713,,501.658740997,False,False,-0.64507828805,,809.540306091,False,False,1.37110199793,,799.410926819,False,False,1.30476917027,,495.275524139,False,False,-0.686879153866,,459.977806091,False,False,-0.918028307752,,798.356513977,False,False,1.29786428662,,463.385475159,False,False,-0.895712989222,,497.129890442,False,False,-0.674735728582,,452.404277801,False,False,-0.96762399702,,808.52053833,False,False,1.3644239896,,792.309295654,False,False,1.2582637267,,460.888607025,False,False,-0.91206387501,,465.624191284,False,False,-0.88105262683,,480.187881469,False,False,-0.785681456965,,818.138000488,False,False,1.42740449835,,898.864768982,False,False,1.95604842394,83.0,799.704086304,False,False,1.30668894216,,466.537841797,False,False,-0.875069533456,,794.462165832,False,False,1.27236192192,
30,562.021092878,153.710810325,869.442713528,254.599472228,411.179466248,False,False,-0.981333884789,,441.592914581,False,False,-0.78347240537,,510.901012421,False,False,-0.332573098465,,432.410072327,False,False,-0.843213436174,,426.409671784,False,False,-0.882250381789,,448.341648102,False,False,-0.739567012468,,420.451229096,False,False,-0.921014361209,,783.341209411,False,False,1.43984743861,,419.781951904,False,False,-0.925368493426,,776.391723633,False,False,1.39463600707,,433.502017975,False,False,-0.836109539929,,424.56924057,False,False,-0.894223718014,,412.842651367,False,False,-0.970513662607,,780.028770447,False,False,1.41829762726,,442.631027222,False,False,-0.776718731778,,427.697368622,False,False,-0.873872982466,,570.892524719,False,False,0.057715080822,,432.166683197,False,False,-0.844796858506,,522.543029785,False,False,-0.256833354853,,533.925750732,False,False,-0.182780521983,,528.657730102,False,False,-0.217052806533,,757.319725037,False,False,1.27055886145,,536.24079895,False,False,-0.167719458854,,447.317638397,False,False,-0.746228936261,,767.25050354,False,False,1.33516575853,,757.090270996,False,False,1.26906609695,,424.217342377,False,False,-0.896513070289,,457.141426087,False,False,-0.68231809181,,772.126373291,False,False,1.36688681797,,760.30127716,False,False,1.28995601457,,453.290554047,False,False,-0.70737079976,,420.373886108,False,False,-0.921517533282,,764.656845093,False,False,1.31829213434,,426.516212464,False,False,-0.881557257605,,450.459903717,False,False,-0.72578622756,,411.374858856,False,False,-0.980062714543,,768.753616333,False,False,1.34494459445,,756.78616333,False,False,1.26708765662,,418.029964447,False,False,-0.936766439046,,423.592048645,False,False,-0.900581058289,,434.635932923,False,False,-0.828732603037,,774.291229248,False,False,1.38097077181,,483.378658295,False,False,-0.511625918939,86.0,757.069244385,False,False,1.26892930363,,423.448535919,False,False,-0.901514712373,,754.790962219,False,False,1.25410743027,
31,567.577882821,154.764568734,877.107020289,258.048745353,416.122833252,False,False,-0.97861578272,,448.869716644,False,False,-0.767024178387,,496.064113617,False,False,-0.462081016275,,437.452095032,False,False,-0.840798309676,,432.505832672,False,False,-0.872758224015,,455.811214447,False,False,-0.722172195409,,426.951034546,False,False,-0.908650147933,,795.993614197,False,False,1.47589162845,,424.409851074,False,False,-0.925069820036,,784.005470276,False,False,1.39843110878,,432.646995544,False,False,-0.871846110388,,431.856895447,False,False,-0.876951284679,,416.016014099,False,False,-0.979305986904,,789.134353638,False,False,1.43157101544,,446.646785736,False,False,-0.781387484708,,430.359889984,False,False,-0.886624076552,,572.6561203,False,False,0.0328126619729,,436.957309723,False,False,-0.843995328949,,531.106582642,False,False,-0.235656652409,,540.904579163,False,False,-0.172347610803,,535.749557495,False,False,-0.205656408221,,762.30569458,False,False,1.25821958703,,539.244903564,False,False,-0.183071483921,,450.901432037,False,False,-0.753896397205,,773.761642456,False,False,1.33224136068,,761.590690613,False,False,1.25359964092,,428.155029297,False,False,-0.900870623455,,464.846401215,False,False,-0.663791993522,,778.772453308,False,False,1.36461835041,,769.352500916,False,False,1.30375201343,,461.187477112,False,False,-0.687433865383,,420.751838684,False,False,-0.948705800933,,768.318153381,False,False,1.2970686521,,430.439376831,False,False,-0.886110478074,,458.868244171,False,False,-0.702419420279,,418.449237824,False,False,-0.963583888853,,772.296791077,False,False,1.32277633008,,765.643493652,False,False,1.27978653287,,421.7162323,False,False,-0.942474441756,,431.211933136,False,False,-0.881118661724,,438.936073303,False,False,-0.831209692052,,780.032279968,False,False,1.3727586287,,864.345649719,False,False,1.9175433326,101.0,766.103378296,False,False,1.28275804403,,427.940418243,False,False,-0.902257317162,,762.578269958,False,False,1.259980813,
